total_sqft,bath,balcony,price,bhk,price_per_sqft,availability_binary,location_encoded,standardized_location
918.0,2.0,2.0,0.54,2.0,58.82,1,0.8572815412330461,jigani
1200.0,1.0,0.0,0.636,2.0,53.0,1,0.7633660182692529,margondanahalli
1372.0,2.0,1.0,0.732,2.0,53.35,1,1.040018434670872,hsrlayout
2400.0,7.0,3.0,4.26,7.0,177.5,1,1.8433598729895768,1stblockhrbrlayout
1728.0,3.0,2.0,1.1400000000000001,3.0,65.97,1,1.418306100110975,ardendale
2215.0,3.0,1.0,3.3000000000000003,3.0,148.98,1,2.3993050706448105,malleshwaram
1200.0,2.0,2.0,0.96,2.0,80.0,1,1.6128606414788051,btm2ndstage
1280.0,2.0,0.0,0.672,2.0,52.5,1,1.2208232751202226,6thphasejpnagar
1455.0,2.0,2.0,0.672,3.0,46.19,1,0.8180958602885345,byrasandra
440.0,1.0,0.0,0.336,1.0,76.36,0,0.8665633100480892,rachenahalli
1500.0,3.0,2.0,1.164,3.0,77.6,1,0.8444439804452369,kanakapurarod
1800.0,3.0,0.0,1.32,3.0,73.33,1,1.148292208119443,whitefield
1525.0,3.0,2.0,1.1520000000000001,3.0,75.54,1,0.7877641375601114,mysoreroad
1204.0,2.0,3.0,0.462,2.0,38.37,1,0.8665633100480892,rachenahalli
1225.0,2.0,1.0,0.6426,2.0,52.46,0,1.2597437478679034,oldmadrasroad
1650.0,3.0,0.0,1.464,3.0,88.73,1,0.9638737743438199,bannerghattaroad
1200.0,2.0,0.0,0.66,2.0,55.0,1,0.9982396507213365,tippenahalli
1005.0,2.0,1.0,0.504,2.0,50.15,1,0.8480583406185229,9thphasejpnagar
1562.0,3.0,2.0,1.236,3.0,79.13,0,1.148292208119443,whitefield
1200.0,2.0,3.0,0.504,2.0,42.0,1,0.8907730918505795,ramamurthynagar
1555.0,3.0,2.0,0.99,3.0,63.67,1,1.0398890480384713,kasavanhalli
1550.0,2.0,1.0,0.852,2.0,54.97,1,0.8497278304162702,krpuram
1190.0,2.0,2.0,0.804,2.0,67.56,1,1.148292208119443,whitefield
1070.0,2.0,2.0,0.6,2.0,56.07,1,0.7152993097704949,chikkalasandra
1020.0,2.0,1.0,0.50976,2.0,49.98,1,0.7522452401923564,jalahallieast
1610.0,3.0,1.0,1.3800000000000001,3.0,85.71,1,0.910515851529724,yelahanka
700.0,1.0,1.0,0.492,1.0,70.29,1,0.9562396507213364,prestigesunrise
1300.0,2.0,1.0,0.588,3.0,45.23,1,0.7976198253606682,akshayavana
1420.0,2.0,1.0,1.476,2.0,103.94,1,1.618665670388181,hebbal
1069.0,3.0,2.0,0.7848,3.0,73.41,0,1.618665670388181,hebbal
1900.0,3.0,3.0,1.476,3.0,77.68,1,1.1169619427005206,marathahalli
1655.0,2.0,1.0,1.1718000000000002,2.0,70.8,0,2.117465516746815,oldairportroad
1155.0,2.0,2.0,0.48504,2.0,41.99,1,0.6614477700160297,uttarahalli
1300.0,2.0,2.0,0.84,3.0,64.62,1,1.2214081780825812,sarjapurroad
1100.0,2.0,2.0,0.54,2.0,49.09,1,0.6457043853759072,electroniccity
1030.0,2.0,2.0,0.504,2.0,48.93,1,0.582617456340167,doddathoguru
2105.0,2.0,1.0,0.8424,2.0,40.02,1,0.8713724133974522,vittasandra
1700.0,3.0,2.0,1.512,3.0,88.94,1,1.1732341375601114,bhoganhalli
1760.0,3.0,2.0,1.668,3.0,94.77,1,1.3750898348244254,jakkur
1400.0,2.0,1.0,0.804,2.0,57.43,1,1.8851198253606682,1ststageindiranagar
1200.0,2.0,0.0,0.636,2.0,53.0,1,0.9922396507213365,srigandadakaval
912.0,2.0,1.0,0.66,2.0,72.37,1,0.9638737743438199,bannerghattaroad
1102.0,2.0,1.0,0.5760000000000001,2.0,52.27,1,1.148292208119443,whitefield
1535.0,3.0,1.0,0.66,3.0,43.0,1,0.9623287336539273,channasandralayout
1243.0,2.0,2.0,0.552,2.0,44.41,1,0.9525613888313661,"haralurroad,"
918.0,2.0,2.0,0.7584000000000001,2.0,82.61,1,0.8572815412330461,jigani
1500.0,2.0,3.0,0.84,3.0,56.0,1,0.6908995071772066,begurroad
3000.0,3.0,0.0,3.0,3.0,100.0,1,1.5104931004808908,mathikereextension
1476.0,3.0,0.0,1.068,3.0,72.36,1,1.0398890480384713,kasavanhalli
1200.0,2.0,3.0,0.78,2.0,65.0,0,0.7877641375601114,mysoreroad
606.0,1.0,0.0,0.41736,1.0,68.87,0,1.2105829650721338,vijaynagar
1100.0,2.0,3.0,0.732,2.0,66.55,1,1.0162396507213365,viswajitlayout
1295.0,2.0,1.0,0.714,3.0,55.14,1,0.8270739301442672,garudacharpalya
527.0,1.0,0.0,0.312,1.0,59.2,1,0.7090684716346676,neeladrinagar
1300.0,2.0,2.0,0.96,2.0,73.85,1,1.4799451896255444,ombrlayout
1260.0,1.0,0.0,0.492,1.0,39.05,1,0.8633917205770691,adityanagar
1140.0,2.0,1.0,0.9024000000000001,2.0,79.16,1,1.9715456507893339,koramangala
2321.0,4.0,1.0,1.536,3.0,66.18,0,1.148292208119443,whitefield
1390.0,2.0,2.0,0.744,2.0,53.53,1,1.2214081780825812,sarjapurroad
1725.0,3.0,3.0,1.08,3.0,62.61,1,1.2214081780825812,sarjapurroad
3067.0,4.0,1.0,3.72,4.0,121.29,0,1.618665670388181,hebbal
1186.0,2.0,1.0,0.756,3.0,63.74,0,1.1521533689384147,hennurroad
1230.0,2.0,1.0,1.02,2.0,82.93,0,0.8444439804452369,kanakapurarod
600.0,1.0,1.0,0.20400000000000001,1.0,34.0,1,0.728994086126478,mysorehighway
1313.0,3.0,1.0,1.1520000000000001,3.0,87.74,0,1.1358204650950041,yeshwanthpur
900.0,2.0,0.0,0.66,2.0,73.33,1,0.8883792333867658,tcpalaya
1250.0,2.0,2.0,0.795,2.0,63.6,1,1.2985976743681529,amblipura
660.0,1.0,1.0,0.648,1.0,98.18,0,1.7159282751202227,binnypete
1036.0,2.0,2.0,1.26,2.0,121.62,1,1.9444532909965255,basavangudi
2700.0,4.0,3.0,5.4,4.0,200.0,1,1.9715456507893339,koramangala
1100.0,2.0,1.0,0.84,2.0,76.36,1,1.2597437478679034,oldmadrasroad
1015.0,2.0,1.0,0.672,2.0,66.21,1,0.665123425837477,"electroniccityphase1,"
812.0,1.0,0.0,0.312,1.0,38.42,1,0.7387534408752112,gottigere
1360.0,2.0,2.0,0.78,3.0,57.35,1,0.931493100480891,narayananagar1stblock
2167.0,3.0,3.0,2.04,3.0,94.14,1,1.052439900206096,nehrunagar
1200.0,2.0,1.0,0.42,2.0,35.0,1,0.7128541094287374,rajarajeshearinagar
1165.0,2.0,2.0,0.9,2.0,77.25,1,1.064450782080486,gopalkrishnanagar
1274.0,2.0,2.0,0.84,2.0,65.93,1,1.6128606414788051,btm2ndstage
1151.0,2.0,2.0,0.46824000000000005,2.0,40.68,1,0.7128541094287374,rajarajeshearinagar
1626.0,2.0,2.0,1.44,3.0,88.56,1,1.0909519441154136,thubarahalli
1035.0,2.0,2.0,0.42924000000000007,2.0,41.47,1,0.7024256144918104,banashankaristagevi
965.0,2.0,1.0,0.54,2.0,55.96,1,1.3586198253606683,jeevanbimanagar
1070.0,2.0,1.0,0.51348,2.0,47.99,1,0.6519482751202227,kothannur
1570.0,2.0,2.0,0.78,3.0,49.68,1,0.7128541094287374,rajarajeshearinagar
1053.0,2.0,2.0,0.456,2.0,43.3,1,0.6333065502404455,volagerekallahalli
780.0,2.0,2.0,0.3,2.0,38.46,1,0.9082396507213364,keerthilayout
1000.0,2.0,1.0,0.78,3.0,78.0,1,1.0282396507213365,ganganagarextension
1200.0,3.0,2.0,2.2560000000000002,4.0,188.0,1,0.8480583406185229,9thphasejpnagar
1700.0,2.0,3.0,1.2,3.0,70.59,1,0.8533448271050094,5thphasejpnagar
1850.0,3.0,0.0,1.32,3.0,71.35,1,0.9525613888313661,"haralurroad,"
904.0,2.0,1.0,0.36,2.0,39.82,1,0.5387622707579615,kereguddadahalli
1121.0,2.0,1.0,0.52464,2.0,46.8,1,0.7717489638986678,shikaripalya
1385.0,2.0,2.0,0.69804,3.0,50.4,1,1.130124128295761,7thphasejpnagar
1270.0,2.0,1.0,0.8382,2.0,66.0,1,1.1803883842864564,sahakaranagar
1450.0,3.0,3.0,0.672,3.0,46.34,1,0.8444439804452369,kanakapurarod
2400.0,4.0,2.0,3.9,3.0,162.5,1,1.8082396507213363,huttanahalli
730.0,1.0,1.0,0.42,1.0,57.53,1,0.9286364294966278,mahadevpura
1580.0,3.0,3.0,0.6427200000000001,3.0,40.68,1,0.7128541094287374,rajarajeshearinagar
1111.0,2.0,1.0,0.6,2.0,54.01,1,0.9600019407207318,thanisandra
1125.0,2.0,1.0,1.056,4.0,93.87,1,0.6718245514697907,kengeri
977.0,2.0,2.0,0.432,2.0,44.22,1,0.7687688029836081,varthur
674.0,1.0,1.0,0.23879999999999998,2.0,35.43,0,0.6238214309911805,gunjurpalya
600.0,3.0,1.0,0.996,3.0,166.0,0,1.2113337927797336,nagarbhavi
2540.0,4.0,1.0,1.3800000000000001,4.0,54.33,1,1.0572625792582513,sarjapur
1290.0,2.0,1.0,1.2,2.0,93.02,0,1.3750898348244254,jakkur
600.0,3.0,1.0,1.176,3.0,196.0,1,1.4525753308802056,kumaraswamilayout
795.0,2.0,1.0,0.39048,2.0,49.12,1,0.6547615441154139,abbigere
700.0,1.0,1.0,0.42,2.0,60.0,0,0.8444439804452369,kanakapurarod
1463.0,1.0,1.0,1.704,2.0,116.47,1,1.6676958602885346,ambedkarcolony
1000.0,3.0,0.0,1.68,3.0,168.0,1,1.2105829650721338,vijaynagar
1306.0,2.0,2.0,0.6960000000000001,3.0,53.29,1,1.0072396507213364,reliablewoodslayout
2401.0,3.0,2.0,2.22,3.0,92.46,1,2.6207465502404452,4thtblockjayanagar
1670.0,3.0,0.0,1.62,4.0,97.01,1,1.5173045079142573,bommenahalli
1875.0,2.0,3.0,2.82,3.0,150.4,1,2.0288144184441226,"jayanagar,"
1200.0,3.0,1.0,1.08,3.0,90.0,1,0.7807465502404455,marsur
1804.0,3.0,2.0,1.452,3.0,80.49,1,1.2473794216996041,doddanekundi
2065.0,4.0,1.0,2.52,3.0,122.03,1,1.840123275120223,1stphasejpnagar
1225.0,3.0,1.0,0.48,3.0,39.18,1,0.5961277001602969,hoskote
1185.5,2.0,0.0,0.70416,2.0,59.4,0,0.9600019407207318,thanisandra
900.0,2.0,2.0,0.672,2.0,74.67,1,1.0431633187800557,"bellandur,"
1350.0,2.0,1.0,1.092,2.0,80.89,0,1.7159282751202227,binnypete
700.0,1.0,0.0,0.432,1.0,61.71,1,0.8864981183129703,kaggalipura
1005.0,2.0,0.0,0.4221,2.0,42.0,0,0.7877641375601114,mysoreroad
1160.0,2.0,1.0,0.5566800000000001,2.0,47.99,1,0.9879060262124063,poornapragnalayout
1680.0,3.0,0.0,1.19124,3.0,70.91,1,1.1521533689384147,hennurroad
1043.0,2.0,2.0,0.66,2.0,63.28,1,0.9520684716346677,lbshastrinagar
1040.0,2.0,2.0,0.552,2.0,53.08,1,1.618665670388181,hebbal
1357.0,2.0,2.0,0.78,3.0,57.48,1,0.9088122002219496,tindlu
1225.0,2.0,2.0,0.5640000000000001,2.0,46.04,0,0.9742396507213364,vibhutipuraextension
1130.0,2.0,2.0,0.48,2.0,42.48,1,1.0661232751202228,yelachenahalli
2500.0,4.0,1.0,1.8,4.0,72.0,1,1.9444532909965255,basavangudi
1700.0,3.0,3.0,1.44,3.0,84.71,1,0.9032113287775247,sultanpalaya
1549.0,3.0,2.0,0.78,3.0,50.36,1,0.582617456340167,doddathoguru
1400.0,2.0,2.0,1.2,2.0,85.71,1,1.1358204650950041,yeshwanthpur
1080.0,2.0,2.0,0.6,2.0,55.56,1,1.2473794216996041,doddanekundi
1180.0,2.0,2.0,1.2,2.0,101.69,1,1.7344479301442675,ulsoor
1800.0,3.0,2.0,1.8,3.0,100.0,1,1.640373275120223,domlur
1225.0,2.0,1.0,0.80856,2.0,66.0,0,0.9525613888313661,"haralurroad,"
890.0,1.0,1.0,0.9,1.0,101.12,1,1.3054158602885344,chandralayout
1005.0,2.0,1.0,0.47508000000000006,2.0,47.27,1,0.6547615441154139,abbigere
1320.0,2.0,1.0,1.1400000000000001,2.0,86.36,1,1.148292208119443,whitefield
1475.0,2.0,1.0,0.6,4.0,40.68,1,0.688717092960191,anandapura
1707.0,3.0,0.0,1.1969400000000001,3.0,70.12,0,0.9942589903142768,kudlugate
1110.0,2.0,2.0,0.612,2.0,55.14,1,0.842493100480891,hagadur
1300.0,2.0,0.0,0.648,2.0,49.85,0,0.9952396507213365,popularcolony
600.0,3.0,1.0,1.032,5.0,172.0,1,0.9560958602885347,vajarahalli
1128.0,2.0,1.0,0.7841999999999999,2.0,69.52,0,0.6457043853759072,electroniccity
1452.19,2.0,1.0,1.2,2.0,82.63,0,1.3750898348244254,jakkur
2400.0,3.0,2.0,3.48,3.0,145.0,1,2.5244079301442675,5thblockkoramangala
2600.0,4.0,1.0,1.62,3.0,62.31,0,1.2290903918203473,banashankari
2500.0,4.0,2.0,3.9,3.0,156.0,1,2.8534084716346677,sarakkinagar
630.0,1.0,1.0,0.42,2.0,66.67,1,1.4290617546766067,sanjaynagar
1243.0,2.0,2.0,0.582,2.0,46.82,1,0.8452235425052788,hosaroad
960.0,2.0,2.0,0.384,2.0,40.0,1,0.8081917205770692,soundaryalayout
1690.0,3.0,2.0,1.2,3.0,71.01,1,1.1332396507213365,"banashankari6thstage,subramanyapura"
735.0,2.0,1.0,0.42,2.0,57.14,1,1.148292208119443,whitefield
1365.0,2.0,2.0,0.876,2.0,64.18,1,1.065497700160297,"banasawadi,"
2849.0,5.0,0.0,3.6,5.0,126.36,1,3.161094453222185,rajajinagar
1420.0,2.0,1.0,1.19268,2.0,83.99,1,1.618665670388181,hebbal
1570.0,3.0,3.0,0.8160000000000001,3.0,51.97,1,0.9231664065446885,somasundarapalya
850.0,1.0,1.0,0.384,2.0,45.18,1,0.5346059000534323,bisuvanahalli
1575.0,2.0,2.0,1.32,3.0,83.81,1,1.130124128295761,7thphasejpnagar
1418.0,2.0,2.0,1.248,2.0,88.01,1,1.7115816712353449,thigalarapalya
1050.0,2.0,1.0,0.504,2.0,48.0,1,0.6614477700160297,uttarahalli
1065.0,2.0,1.0,0.5112,2.0,48.0,1,1.1521533689384147,hennurroad
1340.0,3.0,0.0,1.08,3.0,80.6,1,1.7344479301442675,ulsoor
1610.0,3.0,2.0,1.104,3.0,68.57,1,0.8238739650721337,yelahankanewtown
1160.0,2.0,1.0,0.402,2.0,34.66,0,0.5503403015850418,electroniccityphaseii
1092.0,2.0,2.0,0.528,2.0,48.35,1,0.732444956340167,kudlu
1194.0,2.0,2.0,0.5640000000000001,2.0,47.24,1,0.666155715941334,parappanaagrahara
1455.0,3.0,1.0,0.738,3.0,50.72,1,0.910515851529724,yelahanka
734.0,1.0,0.0,0.23784,1.0,32.4,0,0.6547615441154139,abbigere
799.0,2.0,1.0,0.456,2.0,57.07,1,0.760995400320594,samethanahalli
1896.0,3.0,1.0,0.9,3.0,47.47,1,1.148292208119443,whitefield
1100.0,2.0,1.0,0.5760000000000001,2.0,52.36,1,1.418306100110975,ardendale
1350.0,2.0,1.0,0.9480000000000001,2.0,70.22,1,1.0431633187800557,"bellandur,"
1355.0,3.0,1.0,0.732,3.0,54.02,1,0.9041917205770691,amarjyothicolony
1128.0,2.0,1.0,0.78,2.0,69.15,0,0.6457043853759072,electroniccity
1350.0,2.0,0.0,1.08,2.0,80.0,1,0.8618512289836209,pattanagere
3875.0,3.0,2.0,10.368,3.0,267.56,1,5.687723509353213,cunninghamroad
1493.0,3.0,2.0,0.984,3.0,65.91,1,1.0398890480384713,kasavanhalli
1098.0,2.0,1.0,0.5269199999999999,2.0,47.99,1,0.7436019720577071,8thphasejpnagar
1900.0,2.0,1.0,2.04,3.0,107.37,1,1.2290903918203473,banashankari
1460.0,3.0,2.0,1.056,3.0,72.33,1,1.4057917205770694,dollarslayout
2350.0,4.0,3.0,3.42,3.0,145.53,1,2.565065516746815,frazertown
1091.0,2.0,1.0,0.384,2.0,35.2,1,0.7687688029836081,varthur
1180.0,2.0,3.0,0.504,2.0,42.71,1,0.910515851529724,yelahanka
1366.0,3.0,1.0,0.9221999999999999,2.0,67.51,0,0.8444439804452369,kanakapurarod
1685.0,3.0,2.0,1.1400000000000001,3.0,67.66,1,1.1276198253606684,rmvextension
1260.0,2.0,3.0,1.2,2.0,95.24,1,1.9715456507893339,koramangala
3010.0,3.0,2.0,2.4,3.0,79.73,1,1.148292208119443,whitefield
1200.0,2.0,0.0,1.56,2.0,130.0,1,0.8933915054150182,mallasandra
1346.0,2.0,1.0,1.15404,2.0,85.74,0,1.148292208119443,whitefield
1476.0,3.0,0.0,1.18728,3.0,80.44,0,1.2214081780825812,sarjapurroad
1850.0,3.0,2.0,1.68,3.0,90.81,1,1.130124128295761,7thphasejpnagar
2350.0,2.0,0.0,5.0760000000000005,5.0,216.0,1,2.565065516746815,frazertown
755.0,1.0,1.0,0.40800000000000003,2.0,54.04,1,0.6457043853759072,electroniccity
1194.0,2.0,2.0,0.552,2.0,46.23,1,0.666155715941334,parappanaagrahara
3850.0,5.0,0.0,3.7920000000000003,3.0,98.49,0,1.148292208119443,whitefield
800.0,1.0,0.0,0.624,1.0,78.0,0,0.8944226575550493,kurubarahalli
2250.0,3.0,1.0,2.34,3.0,104.0,1,0.8665633100480892,rachenahalli
1352.0,2.0,2.0,0.8160000000000001,2.0,60.36,1,1.2105829650721338,vijaynagar
2002.0,3.0,2.0,1.344,3.0,67.13,1,0.9600019407207318,thanisandra
1060.0,2.0,2.0,0.54,2.0,50.94,1,0.7683895044732758,kavalbyrasandra
1419.59,2.0,1.0,0.708,3.0,49.87,1,0.8444439804452369,kanakapurarod
1196.0,2.0,2.0,0.6138,2.0,51.32,1,0.7128541094287374,rajarajeshearinagar
1220.0,2.0,2.0,0.42288000000000003,3.0,34.66,0,0.6457043853759072,electroniccity
1595.0,3.0,2.0,0.9,3.0,56.43,0,0.665123425837477,"electroniccityphase1,"
1260.0,2.0,3.0,0.9,2.0,71.43,1,1.2290903918203473,banashankari
1100.0,2.0,2.0,0.5640000000000001,2.0,51.27,1,1.618665670388181,hebbal
1550.0,2.0,2.0,1.68,2.0,108.39,1,2.565065516746815,frazertown
1180.0,2.0,3.0,0.624,2.0,52.88,1,0.9575416911713951,isrolayout
1662.0,3.0,2.0,1.02,3.0,61.37,1,0.9970483645626669,akshayanagar
1285.0,2.0,1.0,0.72,2.0,56.03,1,0.8873465276359543,hennur
1862.0,3.0,2.0,1.428,3.0,76.69,1,1.9901408858516834,ambedkarnagar
1419.0,2.0,2.0,0.5760000000000001,2.0,40.59,1,0.7128541094287374,rajarajeshearinagar
1410.0,3.0,2.0,0.52452,3.0,37.2,0,1.148292208119443,whitefield
1560.0,2.0,2.0,0.7488,3.0,48.0,1,0.7128541094287374,rajarajeshearinagar
1634.0,3.0,3.0,0.936,3.0,57.28,0,0.9600019407207318,thanisandra
1150.0,2.0,3.0,0.528,3.0,45.91,1,1.148292208119443,whitefield
1100.0,2.0,0.0,0.636,2.0,57.82,0,0.8583287336539274,ashirvadcolony
1616.0,3.0,1.0,0.78,3.0,48.27,0,0.910515851529724,yelahanka
1392.0,2.0,1.0,1.188,2.0,85.34,0,0.9690577001602969,nagavarapalya
1798.0,3.0,1.0,1.44,3.0,80.09,0,1.3750898348244254,jakkur
1675.0,3.0,3.0,0.9,3.0,53.73,1,0.6712251334401981,babusapalaya
792.0,2.0,1.0,0.84,2.0,106.06,1,0.9232265502404454,bhuvaneshwarinagar
2000.0,4.0,1.0,1.236,5.0,61.8,1,0.9738698253606682,varanasi
1700.0,3.0,2.0,1.488,3.0,87.53,0,1.618665670388181,hebbal
1248.0,2.0,1.0,0.8280000000000001,2.0,66.35,1,0.972863644956844,hulimavu
1147.0,2.0,1.0,0.648,2.0,56.5,1,0.7585352771450267,kalkere
1100.0,2.0,2.0,0.48,2.0,43.64,1,0.9032113287775247,sultanpalaya
1527.0,3.0,2.0,1.3800000000000001,3.0,90.37,1,1.2105829650721338,vijaynagar
2400.0,5.0,2.0,2.82,5.0,117.5,1,1.300995400320594,shantiniketanlayout
525.0,1.0,1.0,0.3,1.0,57.14,0,0.8444439804452369,kanakapurarod
1100.0,2.0,3.0,0.6960000000000001,2.0,63.27,1,0.7522292328788858,kaggadasapura
1118.0,2.0,2.0,0.45,2.0,40.25,0,1.2296432751202226,seegehalli
1476.0,3.0,1.0,0.9,3.0,60.98,0,0.7476644133974522,kanakapura
2100.0,3.0,1.0,0.9,3.0,42.86,1,1.0582396507213365,gopalreddylayout
1215.0,2.0,2.0,0.558,3.0,45.93,0,0.8203878602885346,roopenaagrahara
1332.0,2.0,1.0,0.9480000000000001,2.0,71.17,1,1.2985976743681529,amblipura
1350.0,2.0,3.0,0.588,2.0,43.56,1,1.1521533689384147,hennurroad
1243.0,2.0,2.0,0.552,2.0,44.41,1,0.9525613888313661,"haralurroad,"
1105.0,2.0,2.0,0.59676,2.0,54.01,1,0.6581340354638437,ngrlayout
1500.0,2.0,1.0,2.4,3.0,160.0,1,1.3617542358173338,padmanabhanagar
1200.0,2.0,2.0,0.6,2.0,50.0,1,1.0398890480384713,kasavanhalli
1251.0,2.0,1.0,0.5688,2.0,45.47,0,1.0027144824095167,ramagondanahalli
883.0,2.0,1.0,0.54,2.0,61.16,1,0.5963362445513091,kambipura
1400.0,2.0,3.0,0.804,3.0,57.43,1,0.8485890274038792,pailayout
1800.0,3.0,3.0,3.12,3.0,173.33,1,3.161094453222185,rajajinagar
1703.0,3.0,2.0,1.356,3.0,79.62,1,1.6852257467307854,hegdenagar
2500.0,5.0,3.0,1.56,5.0,62.4,1,1.0337332401923562,nrilayout
1250.0,3.0,0.0,0.852,3.0,68.16,1,0.7687688029836081,varthur
933.0,2.0,2.0,0.516,2.0,55.31,1,0.8572815412330461,jigani
461.82,1.0,1.0,0.3804,1.0,82.37,1,0.9283396507213364,sankeswari
1262.0,2.0,1.0,0.9,2.0,71.32,1,1.3684459277209648,brookefield
915.0,2.0,2.0,0.5760000000000001,2.0,62.95,1,0.910515851529724,yelahanka
1370.0,2.0,2.0,0.738,3.0,53.87,1,0.9011436778312102,panathur
1210.0,2.0,3.0,0.66,2.0,54.55,1,0.9831639301442673,malleshpalya
2392.0,4.0,2.0,3.12,3.0,130.43,1,3.598409329581491,kodihalli
1500.0,2.0,0.0,1.02,3.0,68.0,0,1.0882396507213365,tcpalya
1065.0,2.0,3.0,0.6,2.0,56.34,1,0.9832396507213365,govindrajanagar
3100.0,4.0,2.0,6.84,4.0,220.65,1,3.161094453222185,rajajinagar
1515.0,3.0,3.0,0.78,3.0,51.49,1,0.8907730918505795,ramamurthynagar
1445.0,2.0,3.0,0.48372000000000004,3.0,33.48,1,0.9600019407207318,thanisandra
1300.0,2.0,1.0,0.66,3.0,50.77,1,0.6614477700160297,uttarahalli
989.0,2.0,0.0,0.72,2.0,72.8,1,1.2105829650721338,vijaynagar
1300.0,2.0,1.0,1.02,2.0,78.46,1,1.3750898348244254,jakkur
1185.0,2.0,2.0,0.36264,3.0,30.6,0,0.40587287336539274,chandapura
1350.0,3.0,1.0,1.32,5.0,97.78,1,0.8992873556624202,bhattarahalli
1045.0,2.0,3.0,0.72,2.0,68.9,1,1.1169619427005206,marathahalli
1205.0,2.0,2.0,0.50616,2.0,42.0,0,0.9427298253606682,viratnagar
1260.0,2.0,1.0,0.9,2.0,71.43,1,0.9713917205770691,chennammanakereachukattu
1500.0,2.0,2.0,1.5,3.0,100.0,1,1.7344479301442675,ulsoor
1250.0,2.0,2.0,0.51,3.0,40.8,0,0.7486411029395813,bommanahalli
1199.0,2.0,2.0,0.6,2.0,50.04,0,0.9832396507213365,"maragondanahalli,krpuram,oldmadrasroad"
1385.0,2.0,1.0,0.9970800000000001,2.0,71.99,1,1.1521533689384147,hennurroad
1149.0,2.0,1.0,0.9,2.0,78.33,1,1.1614604769970602,lakshminarayanapura
2180.0,3.0,2.0,2.04,3.0,93.58,1,1.2214081780825812,sarjapurroad
1818.0,3.0,1.0,1.62,3.0,89.11,1,0.972863644956844,hulimavu
1070.0,2.0,2.0,0.396,2.0,37.01,1,0.6333065502404455,volagerekallahalli
1640.0,3.0,2.0,2.892,3.0,176.34,1,3.161094453222185,rajajinagar
1350.0,2.0,2.0,0.6552,3.0,48.53,1,1.2113337927797336,nagarbhavi
630.0,1.0,1.0,0.324,2.0,51.43,1,0.40587287336539274,chandapura
1430.0,2.0,2.0,1.356,2.0,94.83,0,1.0721333172745442,hoodi
2430.0,4.0,3.0,2.16,3.0,88.89,1,1.3111304527834393,nagavara
1084.0,2.0,3.0,0.66,2.0,60.89,1,1.2214081780825812,sarjapurroad
1186.0,2.0,1.0,0.672,3.0,56.66,1,1.1521533689384147,hennurroad
1255.0,2.0,2.0,0.6,2.0,47.81,1,0.6718245514697907,kengeri
3400.0,5.0,3.0,2.88,4.0,84.71,1,0.9525613888313661,"haralurroad,"
1541.0,3.0,1.0,0.83808,3.0,54.39,0,0.8452235425052788,hosaroad
3596.0,5.0,1.0,3.384,4.0,94.1,1,2.2812676385725137,iblurvillage
1295.0,2.0,2.0,0.84,2.0,64.86,1,0.7128541094287374,rajarajeshearinagar
2820.0,3.0,0.0,3.42,3.0,121.28,1,1.955493100480891,sanjeevininagar
1370.0,2.0,2.0,0.65748,3.0,47.99,1,1.130124128295761,7thphasejpnagar
1100.0,2.0,1.0,0.48,2.0,43.64,1,0.6457043853759072,electroniccity
1370.0,2.0,1.0,2.04,2.0,148.91,1,3.161094453222185,rajajinagar
1370.0,2.0,1.0,0.65748,3.0,47.99,1,1.130124128295761,7thphasejpnagar
1200.0,2.0,2.0,0.744,2.0,62.0,1,1.2430548273164448,jpnagar
2000.0,3.0,0.0,1.1400000000000001,4.0,57.0,1,0.7552432751202227,gunjur
3500.0,4.0,0.0,3.6,4.0,102.86,1,0.8480583406185229,9thphasejpnagar
2400.0,5.0,2.0,3.036,4.0,126.5,1,0.6718245514697907,kengeri
1220.0,3.0,2.0,0.744,3.0,60.98,1,1.2214081780825812,sarjapurroad
1950.0,3.0,2.0,1.56,3.0,80.0,1,0.8444439804452369,kanakapurarod
1178.0,2.0,3.0,0.876,2.0,74.36,1,0.9231664065446885,somasundarapalya
1286.0,3.0,2.0,0.7372799999999999,3.0,57.33,1,0.6797030843623867,dasanapura
1160.0,2.0,2.0,0.504,2.0,43.45,1,0.6908995071772066,begurroad
918.0,2.0,2.0,0.66,2.0,71.9,1,0.8572815412330461,jigani
1563.0,3.0,2.0,1.1020800000000002,3.0,70.51,0,0.6457043853759072,electroniccity
1326.0,2.0,1.0,0.74604,2.0,56.26,0,0.9529420669872606,govindpura
1350.0,2.0,2.0,1.68,3.0,124.44,1,1.575493100480891,3rdblockjayanagar
1240.0,2.0,2.0,0.46872,2.0,37.8,1,0.6908995071772066,begurroad
1325.0,2.0,2.0,0.6,2.0,45.28,1,0.7522292328788858,kaggadasapura
1100.0,2.0,1.0,0.528,2.0,48.0,1,0.7068679441154139,sonnenahalli
3875.0,3.0,2.0,9.6,3.0,247.74,1,5.687723509353213,cunninghamroad
1605.0,3.0,2.0,0.6,3.0,37.38,1,0.7100599126803342,gollarapalyahosahalli
1260.0,2.0,1.0,0.72,2.0,57.14,1,0.9231664065446885,somasundarapalya
1553.0,3.0,2.0,0.9970800000000001,3.0,64.2,0,1.0721333172745442,hoodi
1280.0,2.0,2.0,0.624,2.0,48.75,1,1.148292208119443,whitefield
1550.0,2.0,2.0,0.9,3.0,58.06,1,1.618665670388181,hebbal
